observation_date,DEXUSUK,Return,Log_Return
20-07-89,1.6265,0.004632489,0.002007219
21-07-89,1.62,-0.003996311,-0.001739053
24-07-89,1.6173,-0.001666667,-0.000724428
25-07-89,1.6258,0.005255673,0.002276533
26-07-89,1.6495,0.014577439,0.006285201
27-07-89,1.6598,0.006244316,0.00270344
28-07-89,1.6445,-0.009217978,-0.004021882
31-07-89,1.666,0.013073883,0.005641119
01-08-89,1.6545,-0.006902761,-0.003008226
02-08-89,1.6628,0.005016621,0.002173244
03-08-89,1.6415,-0.012809719,-0.005599129
04-08-89,1.6145,-0.01644837,-0.007202838
07-08-89,1.6073,-0.004459585,-0.001941105
08-08-89,1.6255,0.011323337,0.004890029
09-08-89,1.6177,-0.004798524,-0.002088988
10-08-89,1.6275,0.006057984,0.002623012
11-08-89,1.585,-0.026113671,-0.011491731
14-08-89,1.5835,-0.000946372,-0.000411199
15-08-89,1.5725,-0.006946637,-0.003027414
16-08-89,1.5785,0.00381558,0.001653932
17-08-89,1.559,-0.0123535,-0.005398471
18-08-89,1.5685,0.00609365,0.002638408
21-08-89,1.578,0.006056742,0.002622476
22-08-89,1.5845,0.004119138,0.001785245
23-08-89,1.5705,-0.008835595,-0.003854303
24-08-89,1.5697,-0.000509392,-0.000221282
25-08-89,1.572,0.001465248,0.000635883
28-08-89,1.5665,-0.003498728,-0.001522142
29-08-89,1.5835,0.010852218,0.004687668
30-08-89,1.5822,-0.000820966,-0.000356688
31-08-89,1.573,-0.005814688,-0.002532658
01-09-89,1.557,-0.010171647,-0.00444011
04-09-89,,-1,
05-09-89,1.5375,#DIV/0!,
06-09-89,1.553,0.010081301,0.004356331
07-09-89,1.546,-0.004507405,-0.001961966
08-09-89,1.548,0.001293661,0.000561467
11-09-89,1.546,-0.00129199,-0.000561467
12-09-89,1.547,0.000646831,0.000280824
13-09-89,1.553,0.003878474,0.001681142
14-09-89,1.5595,0.004185448,0.001813923
15-09-89,1.538,-0.01378647,-0.006029044
18-09-89,1.5685,0.019830949,0.008528188
19-09-89,1.5735,0.003187759,0.001382224
20-09-89,1.5815,0.005084207,0.002202449
21-09-89,1.5805,-0.000632311,-0.000274696
22-09-89,1.5755,-0.003163556,-0.001376093
25-09-89,1.608,0.020628372,0.008867637
26-09-89,1.6215,0.008395522,0.003630909
27-09-89,1.613,-0.00524206,-0.002282586
28-09-89,1.6077,-0.003285803,-0.001429356
29-09-89,1.6145,0.004229645,0.001833038
02-10-89,1.6178,0.002043976,0.000886782
03-10-89,1.6055,-0.007602918,-0.003314521
04-10-89,1.604,-0.000934288,-0.000405946
05-10-89,1.61,0.003740648,0.001621512
06-10-89,1.6025,-0.004658385,-0.002027838
09-10-89,,-1,
10-10-89,1.5575,#DIV/0!,
11-10-89,1.5445,-0.008346709,-0.003640143
12-10-89,1.5515,0.004532211,0.001963867
13-10-89,1.564,0.008056719,0.003484969
16-10-89,1.5745,0.006713555,0.002905916
17-10-89,1.5815,0.004445856,0.001926531
18-10-89,1.5878,0.00398356,0.001726601
19-10-89,1.594,0.003904774,0.001692519
20-10-89,1.59,-0.00250941,-0.001091193
23-10-89,1.5935,0.002201258,0.000954943
24-10-89,1.606,0.007844368,0.003393473
25-10-89,1.6088,0.001743462,0.000756517
26-10-89,1.612,0.00198906,0.00086298
27-10-89,1.575,-0.022952854,-0.010084479
30-10-89,1.5783,0.002095238,0.000908998
31-10-89,1.5775,-0.000506874,-0.000220189
01-11-89,1.5818,0.002725832,0.001182203
02-11-89,1.564,-0.011253003,-0.004914822
03-11-89,1.5705,0.00415601,0.001801192
06-11-89,1.5785,0.005093919,0.002206645
07-11-89,1.5812,0.001710485,0.000742219
08-11-89,1.5865,0.003351885,0.001453271
09-11-89,1.5862,-0.000189095,-8.21309E-05
10-11-89,1.5763,-0.006241331,-0.00271907
13-11-89,1.58,0.002347269,0.001018211
14-11-89,1.5815,0.000949367,0.000412109
15-11-89,1.5816,6.32311E-05,2.74601E-05
16-11-89,1.577,-0.002908447,-0.001264963
17-11-89,1.5675,-0.006024096,-0.002624144
20-11-89,1.559,-0.005422648,-0.002361434
21-11-89,1.567,0.005131495,0.002222881
22-11-89,1.565,-0.001276324,-0.000554655
23-11-89,,-1,
24-11-89,1.562,#DIV/0!,
27-11-89,1.56,-0.00128041,-0.000556431
28-11-89,1.562,0.001282051,0.000556431
29-11-89,1.5665,0.002880922,0.00124937
30-11-89,1.5695,0.001915097,0.000830921
01-12-89,1.566,-0.00223001,-0.000969562
04-12-89,1.5635,-0.001596424,-0.000693872
05-12-89,1.5706,0.004541094,0.001967708
06-12-89,1.5765,0.003756526,0.001628382
07-12-89,1.575,-0.000951475,-0.000413417
08-12-89,1.5742,-0.000507937,-0.00022065
11-12-89,1.5892,0.009528649,0.004118648
12-12-89,1.603,0.008683614,0.003754966
13-12-89,1.5945,-0.005302558,-0.002308999
14-12-89,1.5975,0.001881468,0.000816343
15-12-89,1.6045,0.004381847,0.001898855
18-12-89,1.6018,-0.001682767,-0.000731432
19-12-89,1.6,-0.001123736,-0.000488307
20-12-89,1.603,0.001875,0.00081354
21-12-89,1.6125,0.005926388,0.002566201
22-12-89,1.621,0.005271318,0.002283292
25-12-89,,-1,
26-12-89,1.6255,#DIV/0!,
27-12-89,1.6245,-0.000615195,-0.000267258
28-12-89,1.6133,-0.006894429,-0.003004582
29-12-89,1.6145,0.000743817,0.000322916
